Year,Month,Day,Hour,CO2-50cm,CO2-15cm,CO2-5cm,CO2-0cm,CO2-above,T-50cm,T-15cm,T-5cm,T-0cm,T-above,VWC-50cm,VWC-15cm,VWC-5cm,DecagonT-50cm,DecagonT-15cm,DecagonT-5cm,EC-50cm,EC-15cm,EC-5cm,BatteryVoltage
2021,2,15,4,3788.9,1479.5,1320.2,1097.7,655.74,-0.1,-0.996,-1.262,-2.452,-14.29,0.139,0.133,0.104,-0.1,-1.2,-1.6,3.332,1.316,0,12.77
2021,2,15,5,3871.1,1462.7,1398,1140.5,603.81,-0.1,-0.996,-1.262,-2.405,-15.01,0.178,0.133,0.088,-0.1,-1.2,-1.5,1.268,1.316,0,12.74
2021,2,15,6,3766.7,1488.6,1407.1,1079.9,628.64,0.2,-0.996,-1.262,-2.428,-14.85,0.172,0.133,0.102,0.2,-1.2,-1.5,1.386,1.316,0,12.7
2021,2,15,7,4091.2,1497.9,1381.2,1097.5,594.52,0,-0.962,-1.252,-2.49,-16.78,0.143,0.133,0.104,0,-1.2,-1.5,2.923,1.316,0,12.68
2021,2,15,8,4062.9,1479.8,1364.2,1123.5,609.05,0,-0.962,-1.276,-2.443,-17.05,0.161,0.133,0.098,0,-1.2,-1.5,1.648,1.316,0,12.73
2021,2,15,9,4145.3,1418.5,1380.8,1157.9,583.92,0,-1.01,-1.3,-2.49,-12.64,0.174,0.133,0.098,0,-1.2,-1.5,1.604,1.316,0,13.83
2021,2,15,10,3762,1488.7,1423.5,1078.7,643.21,-0.1,-0.982,-1.32,-2.602,-9.04,0.166,0.133,0.103,-0.1,-1.2,-1.5,1.815,1.316,0,13.66
2021,2,15,11,4090.5,1512.7,1336.2,1095.2,726.53,0.2,-1.051,-1.364,-2.621,-8.85,0.156,0.133,0.096,0.2,-1.2,-1.5,2.191,1.316,0,14.04
2021,2,15,12,4085.6,1434.9,1396.9,1129.5,582.52,-0.1,-1.06,-1.398,-2.677,-7.925,0.182,0.133,0.11,-0.1,-1.2,-1.5,1.43,1.316,0,13.68
2021,2,15,13,4139.6,1486.6,1317.7,1155.2,683.64,-0.1,-1.071,-1.408,-2.687,-6.033,0.181,0.133,0.109,-0.1,-1.2,-1.5,1.454,1.316,0,13.7
2021,2,15,14,3732.6,1433.4,1439.6,1136.8,561.62,0,-1.081,-1.418,-2.743,-5.358,0.186,0.133,0.095,0,-1.2,-1.5,1.356,1.316,0,13.67
2021,2,15,15,3759.6,1512.1,1456.1,1041.7,628.87,0,-1.115,-1.452,-2.753,-3.631,0.172,0.133,0.106,0,-1.2,-1.5,1.665,1.316,0,13.68
2021,2,15,16,3784.9,1493.8,1378.1,1041.2,704.47,-0.1,-1.139,-1.476,-2.822,-5.233,0.191,0.133,0.102,-0.1,-1.2,-1.6,1.265,1.316,0,13.7
2021,2,15,17,4035.1,1433.4,1352.2,1189.3,582.32,0.2,-1.081,-1.467,-2.767,-6.239,0.172,0.133,0.09,0.2,-1.2,-1.5,1.664,1.316,0,13.89
2021,2,15,18,4084.2,1468.2,1326.2,1171,720.9,-0.1,-1.095,-1.48,-2.804,-8.34,0.164,0.133,0.099,-0.1,-1.2,-1.5,1.894,1.316,0,13.28
2021,2,15,19,4006.2,1434.7,1335.8,1154.6,665.91,0,-1.085,-1.422,-2.771,-9.34,0.164,0.133,0.106,0,-1.2,-1.5,1.893,1.316,0,13.07
2021,2,15,20,3787.6,1477.5,1370.6,1129.2,597.22,-0.1,-1.078,-1.439,-2.717,-9.93,0.182,0.133,0.098,-0.1,-1.2,-1.5,1.43,1.316,0,13.01
2021,2,15,21,3896.7,1486.7,1326.6,1103.2,604.65,-0.1,-1.051,-1.436,-2.762,-11.66,0.164,0.133,0.082,-0.1,-1.2,-1.6,1.894,1.316,0,12.98
2021,2,15,22,3789.2,1453.2,1387.8,1103.5,583.05,0,-1.041,-1.403,-2.729,-11.14,0.156,0.133,0.106,0,-1.2,-1.6,1.827,1.316,0,12.96
2021,2,15,23,4004.6,1425.8,1387.6,1094.6,634.57,-0.1,-1.068,-1.43,-2.709,-10.63,0.161,0.133,0.087,-0.1,-1.2,-1.6,1.649,1.316,0,12.94
2021,2,16,0,3793.9,1469.7,1474.5,1120.1,555.84,0.3,-1.072,-1.433,-2.735,-11.69,0.145,0.133,0.107,0.3,-1.2,-1.5,2.825,1.316,0,12.92
2021,2,16,1,3925.3,1418.2,1413.5,1138.5,567,0,-1.042,-1.427,-2.683,-11.1,0.191,0.133,0.106,0,-1.2,-1.6,1.054,1.316,0,12.91
2021,2,16,2,4115.6,1425.7,1422.6,1147.3,577.05,0,-1.072,-1.433,-2.712,-10.69,0.182,0.133,0.099,0,-1.2,-1.5,1.192,1.316,0,12.89
2021,2,16,3,4036.5,1572.9,1335.7,1052.2,693.94,0.2,-1.123,-1.436,-2.715,-10.26,0.162,0.133,0.106,0.2,-1.2,-1.6,1.635,1.316,0,12.88
2021,2,16,4,3979.3,1443.6,1422.5,1164,584.95,0,-1.099,-1.436,-2.715,-10.74,0.165,0.133,0.106,0,-1.2,-1.6,1.853,1.316,0,12.87
2021,2,16,5,3787.7,1479,1466.8,1077.4,560.14,-0.1,-1.041,-1.427,-2.776,-12.48,0.188,0.133,0.086,-0.1,-1.2,-1.6,1.329,1.316,0,12.86
2021,2,16,6,4006,1513.8,1361.7,1103.3,667.55,-0.1,-1.061,-1.423,-2.748,-12.11,0.146,0.133,0.088,-0.1,-1.2,-1.6,2.742,1.316,0,12.85
2021,2,16,7,4088.6,1504.8,1344.9,1094.4,646.08,0,-1.056,-1.418,-2.744,-13.08,0.188,0.133,0.11,0,-1.2,-1.5,1.107,1.316,0,12.84
2021,2,16,8,4144,1488.1,1353.9,1137.8,641.83,0,-1.045,-1.431,-2.78,-13.89,0.151,0.133,0.098,0,-1.2,-1.6,2.03,1.316,0,13.06
2021,2,16,9,3736.8,1452.9,1448.1,1095.2,596.8,0,-1.075,-1.485,-2.809,-10.06,0.156,0.133,0.111,0,-1.2,-1.5,1.827,1.316,0,13.72
2021,2,16,10,4060,1565.7,1422.2,1093.6,637.69,-0.1,-1.065,-1.475,-2.845,-8.5,0.177,0.125,0.111,-0.1,-1.2,-1.6,1.283,1.875,0,13.66
2021,2,16,11,3843.1,1486.1,1439,1084.8,590.6,0,-1.123,-1.484,-2.832,-6.323,0.174,0.125,0.084,0,-1.2,-1.6,1.337,1.875,0,13.69
2021,2,16,12,4144.6,1477.3,1360.9,1153.5,639.08,0.2,-1.091,-1.524,-2.916,-4.967,0.156,0.125,0.106,0.2,-1.2,-1.6,2.191,1.875,0,15.03
2021,2,16,13,4167,1424.8,1377.6,1153,596.57,0,-1.178,-1.538,-2.976,-3.346,0.17,0.125,0.087,0,-1.2,-1.6,1.415,1.875,0,13.69
2021,2,16,14,3704.3,1519.4,1438.3,1066,625.28,-0.1,-1.162,-1.57,-2.937,-4.335,0.18,0.125,0.094,-0.1,-1.2,-1.6,1.479,1.875,0,13.74
2021,2,16,15,4002,1476.7,1333.3,1049.4,736.17,-0.1,-1.163,-1.572,-2.939,-2.542,0.19,0.125,0.109,-0.1,-1.2,-1.6,1.284,1.875,0,13.71
2021,2,16,16,3865.8,1493.5,1324.2,1135.5,667.78,-0.1,-1.163,-1.572,-2.915,-4.246,0.163,0.125,0.084,-0.1,-1.2,-1.6,1.921,1.875,0,13.67
2021,2,16,17,3814.9,1485.8,1324.3,1040.5,699.92,0,-1.154,-1.562,-2.93,-7.6,0.148,0.125,0.104,0,-1.2,-1.6,2.15,1.875,22.07,13.59
2021,2,16,18,3924,1486,1326.2,1058.5,685.25,0,-1.133,-1.494,-2.911,-8.81,0.189,0.125,0.094,0,-1.2,-1.6,1.296,1.875,0,13.15
2021,2,16,19,3870.1,1469.2,1342.9,1084.8,590.9,0,-1.123,-1.508,-2.832,-9.56,0.151,0.125,0.108,0,-1.2,-1.6,2.459,1.875,0,13.02
2021,2,16,20,3896.8,1452.7,1309.5,1128.1,550.57,-0.1,-1.09,-1.476,-2.87,-12.76,0.191,0.125,0.095,-0.1,-1.2,-1.6,1.055,1.875,0,12.97
2021,2,16,21,3925.1,1434.9,1422.3,1093.7,621.45,-0.1,-1.055,-1.465,-2.836,-11.62,0.156,0.125,0.089,-0.1,-1.2,-1.6,2.193,1.875,0,12.94
2021,2,16,22,3898.2,1443.7,1344.7,1103,565.13,-0.1,-1.079,-1.441,-2.789,-13.12,0.156,0.125,0.104,-0.1,-1.2,-1.6,2.193,1.875,0,12.92
2021,2,16,23,3925.1,1522.8,1396.9,1095.6,579.26,-0.1,-1.069,-1.407,-2.757,-15.1,0.196,0.125,0.091,-0.1,-1.2,-1.6,1.002,1.875,0,12.9
2021,2,17,0,4013.9,1426.6,1422.6,1077.3,560.09,0.3,-1.117,-1.431,-2.803,-14.15,0.143,0.125,0.084,0.3,-1.2,-1.6,2.92,1.875,0,12.89
2021,2,17,1,3790.4,1453.2,1396.6,1086.3,547.92,-0.1,-1.035,-1.445,-2.794,-16.58,0.157,0.125,0.103,-0.1,-1.2,-1.6,1.783,1.875,-9999,12.87
2021,2,17,2,3763.5,1462,1414.7,1077.2,605.99,-0.1,-1.059,-1.445,-2.817,-16.13,0.196,0.125,0.104,-0.1,-1.2,-1.6,1.202,1.875,0,12.85
2021,2,17,3,3872.6,1445.3,1380,1051.2,541.38,-0.1,-1.049,-1.411,-2.855,-17.91,0.197,0.125,0.097,-0.1,-1.2,-1.6,1.186,1.875,0,12.84
